,trial,item_l,item_r,choice,rt,subj,YesNo,response,item,Item_l,Item_r,Item,A,repetitions
2890,1,,,,1.235745,612.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
2891,2,,,,0.970552,612.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
2892,3,,,,1.021208,612.0,1.0,0.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
2893,4,,,,0.786476,612.0,1.0,1.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
2894,5,,,,0.785993,612.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
2895,6,,,,0.63712,612.0,1.0,1.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
2896,7,,,,2.205392,612.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
2897,8,,,,1.071306,612.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
2898,9,,,,0.80264,612.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
2899,10,,,,0.786468,612.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
2900,11,,,,0.670032,612.0,1.0,1.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
2901,12,,,,0.902909,612.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
2902,13,,,,0.669565,612.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
2903,14,,,,1.639045,612.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
2904,15,,,,1.188233,612.0,1.0,1.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
2905,16,,,,2.506939,612.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
2906,17,,,,1.854736,612.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
2907,18,,,,0.652344,612.0,1.0,1.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
2908,19,,,,0.586068,612.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
2909,20,,,,2.105678,612.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
2910,21,,,,0.702928,612.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
2911,22,,,,0.637129,612.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
2912,23,,,,0.819817,612.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
2913,24,,,,0.620403,612.0,1.0,1.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
2914,25,,,,0.635662,612.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
2915,26,,,,0.80315,612.0,1.0,0.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
2916,27,,,,0.568859,612.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
2917,28,,,,0.619964,612.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
2918,29,,,,0.737302,612.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
2919,30,,,,1.270708,612.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
2920,31,,,,0.620389,612.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
2921,32,,,,0.670542,612.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
2922,33,,,,0.636621,612.0,1.0,1.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
2923,34,,,,0.652363,612.0,1.0,1.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
2924,35,,,,0.53603,612.0,1.0,1.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
2925,36,,,,0.569846,612.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
2926,37,,,,0.603177,612.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
2927,38,,,,0.686238,612.0,1.0,0.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
2928,39,,,,0.685805,612.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
2929,40,,,,0.702481,612.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
2930,41,,,,0.603711,612.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
2931,42,,,,0.520244,612.0,1.0,1.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
2932,43,,,,1.121381,612.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
2933,44,,,,0.68576,612.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
2934,45,,,,0.786433,612.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
2935,46,,,,0.568891,612.0,1.0,1.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
2936,47,,,,0.619494,612.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
2937,48,,,,0.536431,612.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
2938,49,,,,0.55268,612.0,1.0,1.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
2939,50,,,,0.669523,612.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
2940,51,,,,0.65233,612.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
2941,52,,,,0.535957,612.0,1.0,1.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
2942,53,,,,0.486824,612.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
2943,54,,,,0.553624,612.0,1.0,1.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
2944,55,,,,0.553636,612.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
2945,56,,,,0.43624,612.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
2946,57,,,,0.452564,612.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
2947,58,,,,0.536926,612.0,1.0,1.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
2948,59,,,,0.486352,612.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
2949,60,,,,0.502543,612.0,1.0,1.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
2950,61,,,,0.553633,612.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
2951,62,,,,0.802656,612.0,1.0,0.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
2952,63,,,,0.536929,612.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
2953,64,,,,0.63615,612.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
2954,65,,,,0.78742,612.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
2955,66,,,,0.669063,612.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
2956,67,,,,0.620409,612.0,1.0,1.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
2957,68,,,,0.636626,612.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
2958,69,,,,0.602733,612.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
2959,70,,,,0.687214,612.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
2960,71,,,,0.56985,612.0,1.0,1.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
2961,72,,,,0.586058,612.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
2962,73,,,,0.753033,612.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
2963,74,,,,1.03741,612.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
2964,75,,,,0.63568,612.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
2965,76,,,,0.637121,612.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
2966,77,,,,0.703913,612.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
2967,78,,,,0.60317,612.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
2968,79,,,,0.469792,612.0,1.0,1.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
2969,80,,,,0.970622,612.0,1.0,1.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
2970,81,,,,0.552631,612.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
2971,82,,,,0.653329,612.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
2972,83,,,,0.669538,612.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
2973,84,,,,0.50253,612.0,1.0,1.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
2974,85,,,,0.553162,612.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
2975,86,,,,1.189951,612.0,1.0,1.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
2976,87,,,,0.586035,612.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
2977,88,,,,0.61947,612.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
2978,89,,,,0.652359,612.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
2979,90,,,,0.636144,612.0,1.0,1.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
2980,91,,,,0.552634,612.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
2981,92,,,,0.670046,612.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
2982,93,,,,0.552651,612.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
2983,94,,,,0.652837,612.0,1.0,1.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
2984,95,,,,0.519757,612.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
2985,96,,,,0.619457,612.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
2986,97,,,,0.486327,612.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
2987,98,,,,0.553119,612.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
2988,99,,,,0.435867,612.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
2989,100,,,,0.503038,612.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
2990,101,,,,0.502098,612.0,1.0,1.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
2991,102,,,,0.552699,612.0,1.0,1.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
2992,103,,,,0.553099,612.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
2993,104,,,,0.486362,612.0,1.0,1.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
2994,105,,,,0.518783,612.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
2995,106,,,,0.586538,612.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
2996,107,,,,0.719194,612.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
2997,108,,,,1.087981,612.0,1.0,0.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
2998,109,,,,0.652368,612.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
2999,110,,,,0.536981,612.0,1.0,1.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
3000,111,,,,0.620455,612.0,1.0,1.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
3001,112,,,,0.553634,612.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
3002,113,,,,0.435289,612.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
3003,114,,,,0.602295,612.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
3004,115,,,,0.553133,612.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
3005,116,,,,1.321331,612.0,1.0,1.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
3006,117,,,,0.686258,612.0,1.0,1.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
3007,118,,,,0.670505,612.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
3008,119,,,,0.653829,612.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
3009,120,,,,0.753508,612.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
3010,121,,,,0.586563,612.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
3011,122,,,,0.587018,612.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
3012,123,,,,0.519231,612.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
3013,124,,,,0.620434,612.0,1.0,1.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
3014,125,,,,0.519748,612.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
3015,126,,,,0.553111,612.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
3016,127,,,,0.469168,612.0,1.0,1.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
3017,128,,,,0.502563,612.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
3018,129,,,,0.436721,612.0,1.0,1.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
3019,130,,,,0.769758,612.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
3020,131,,,,0.636137,612.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
3021,132,,,,0.785958,612.0,1.0,0.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
3022,133,,,,0.451982,612.0,1.0,1.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
3023,134,,,,0.635652,612.0,1.0,1.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
3024,135,,,,0.670522,612.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
3025,136,,,,0.670045,612.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
3026,137,,,,0.919554,612.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
3027,138,,,,0.620423,612.0,1.0,1.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
3028,139,,,,0.585566,612.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
3029,140,,,,0.519738,612.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
3030,141,,,,0.502096,612.0,1.0,1.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
3031,142,,,,0.619943,612.0,1.0,1.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
3032,143,,,,0.570333,612.0,1.0,1.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
3033,144,,,,0.569332,612.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
3034,145,,,,0.636619,612.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
3035,146,,,,0.602273,612.0,1.0,1.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
3036,147,,,,0.58558,612.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
3037,148,,,,0.58556,612.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
3038,149,,,,0.652357,612.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
3039,150,,,,0.653333,612.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
3040,151,,,,0.870433,612.0,1.0,0.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
3041,152,,,,0.670514,612.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
3042,153,,,,1.221586,612.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
3043,154,,,,0.686732,612.0,1.0,1.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
3044,155,,,,0.653348,612.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
3045,156,,,,0.67053,612.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
3046,157,,,,1.621402,612.0,1.0,1.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
3047,158,,,,0.686774,612.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
3048,159,,,,1.019769,612.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
3049,160,,,,1.338013,612.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
3050,161,,,,0.737332,612.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
3051,162,,,,0.720608,612.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
3052,163,,,,0.78592,612.0,1.0,1.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
3053,164,,,,0.81935,612.0,1.0,1.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
3054,165,,,,0.687213,612.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
3055,166,,,,0.636123,612.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
3056,167,,,,0.552172,612.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
3057,168,,,,0.652366,612.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
3058,169,,,,0.68624,612.0,1.0,0.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
3059,170,,,,0.552182,612.0,1.0,1.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
3060,1,stim_payday.jpg,stim_mmchocolate.jpg,2.0,1.771923,613.0,0.0,,,12.0,9.0,0.0,1.0,
3061,2,stim_snickers.jpg,stim_reeses.jpg,1.0,1.018623,613.0,0.0,,,15.0,13.0,0.0,1.0,
3062,3,stim_almondjoy.jpg,stim_sourpatchkids.jpg,1.0,1.035305,613.0,0.0,,,1.0,16.0,0.0,1.0,
3063,4,stim_snickers.jpg,stim_mmchocolate.jpg,2.0,3.055883,613.0,0.0,,,15.0,9.0,0.0,1.0,
3064,5,stim_skittles.jpg,stim_milkyway.jpg,1.0,2.020524,613.0,0.0,,,14.0,8.0,0.0,1.0,
3065,6,stim_babyruth.jpg,stim_mmpeanut.jpg,2.0,2.805391,613.0,0.0,,,2.0,10.0,0.0,1.0,
3066,7,stim_mrgoodbar.jpg,stim_mmpeanut.jpg,2.0,1.102094,613.0,0.0,,,11.0,10.0,0.0,1.0,
3067,8,stim_fruitsnacks.jpg,stim_milkyway.jpg,2.0,1.06869,613.0,0.0,,,5.0,8.0,0.0,1.0,
3068,9,stim_fruitsnacks.jpg,stim_butterfinger.jpg,2.0,0.667933,613.0,0.0,,,5.0,3.0,0.0,1.0,
3069,10,stim_sourpatchkids.jpg,stim_skittles.jpg,2.0,0.968549,613.0,0.0,,,16.0,14.0,0.0,1.0,
3070,11,stim_hundredgrand.jpg,stim_sourpatchkids.jpg,1.0,1.603066,613.0,0.0,,,6.0,16.0,0.0,1.0,
3071,12,stim_almondjoy.jpg,stim_mmchocolate.jpg,2.0,1.218996,613.0,0.0,,,1.0,9.0,0.0,1.0,
3072,13,stim_skittles.jpg,stim_hundredgrand.jpg,1.0,0.935107,613.0,0.0,,,14.0,6.0,0.0,1.0,
3073,14,stim_hundredgrand.jpg,stim_mrgoodbar.jpg,2.0,2.22093,613.0,0.0,,,6.0,11.0,0.0,1.0,
3074,15,stim_skittles.jpg,stim_mmchocolate.jpg,2.0,1.302471,613.0,0.0,,,14.0,9.0,0.0,1.0,
3075,16,stim_payday.jpg,stim_almondjoy.jpg,2.0,1.168893,613.0,0.0,,,12.0,1.0,0.0,1.0,
3076,17,stim_fruitsnacks.jpg,stim_almondjoy.jpg,2.0,0.784816,613.0,0.0,,,5.0,1.0,0.0,1.0,
3077,18,stim_mrgoodbar.jpg,stim_milkyway.jpg,2.0,2.404612,613.0,0.0,,,11.0,8.0,0.0,1.0,
3078,19,stim_babyruth.jpg,stim_almondjoy.jpg,1.0,2.705199,613.0,0.0,,,2.0,1.0,0.0,1.0,
3079,20,stim_crunch.jpg,stim_snickers.jpg,2.0,3.807326,613.0,0.0,,,4.0,15.0,0.0,1.0,
3080,21,stim_butterfinger.jpg,stim_hundredgrand.jpg,1.0,1.68656,613.0,0.0,,,3.0,6.0,0.0,1.0,
3081,22,stim_mmpeanut.jpg,stim_milkyway.jpg,1.0,0.834926,613.0,0.0,,,10.0,8.0,0.0,1.0,
3082,23,stim_reeses.jpg,stim_hundredgrand.jpg,2.0,3.673738,613.0,0.0,,,13.0,6.0,0.0,1.0,
3083,24,stim_crunch.jpg,stim_almondjoy.jpg,1.0,2.421326,613.0,0.0,,,4.0,1.0,0.0,1.0,
3084,25,stim_crunch.jpg,stim_hundredgrand.jpg,1.0,0.935125,613.0,0.0,,,4.0,6.0,0.0,1.0,
3085,26,stim_babyruth.jpg,stim_mrgoodbar.jpg,1.0,1.836845,613.0,0.0,,,2.0,11.0,0.0,1.0,
3086,27,stim_mmchocolate.jpg,stim_hundredgrand.jpg,1.0,0.834896,613.0,0.0,,,9.0,6.0,0.0,1.0,
3087,28,stim_whoppers.jpg,stim_milkyway.jpg,2.0,3.40654,613.0,0.0,,,17.0,8.0,0.0,1.0,
3088,29,stim_mrgoodbar.jpg,stim_fruitsnacks.jpg,1.0,1.001902,613.0,0.0,,,11.0,5.0,0.0,1.0,
3089,30,stim_snickers.jpg,stim_mrgoodbar.jpg,1.0,2.237615,613.0,0.0,,,15.0,11.0,0.0,1.0,
3090,31,stim_hundredgrand.jpg,stim_payday.jpg,1.0,1.436054,613.0,0.0,,,6.0,12.0,0.0,1.0,
3091,32,stim_whoppers.jpg,stim_hundredgrand.jpg,1.0,1.619746,613.0,0.0,,,17.0,6.0,0.0,1.0,
3092,33,stim_babyruth.jpg,stim_snickers.jpg,2.0,1.736656,613.0,0.0,,,2.0,15.0,0.0,1.0,
3093,34,stim_milkyway.jpg,stim_crunch.jpg,2.0,4.258197,613.0,0.0,,,8.0,4.0,0.0,1.0,
3094,35,stim_reeses.jpg,stim_fruitsnacks.jpg,1.0,0.784825,613.0,0.0,,,13.0,5.0,0.0,1.0,
3095,36,stim_mmpeanut.jpg,stim_payday.jpg,1.0,0.901706,613.0,0.0,,,10.0,12.0,0.0,1.0,
3096,37,stim_fruitsnacks.jpg,stim_skittles.jpg,2.0,0.851601,613.0,0.0,,,5.0,14.0,0.0,1.0,
3097,38,stim_mmchocolate.jpg,stim_sourpatchkids.jpg,1.0,0.801508,613.0,0.0,,,9.0,16.0,0.0,1.0,
3098,39,stim_mmpeanut.jpg,stim_mmchocolate.jpg,2.0,1.66986,613.0,0.0,,,10.0,9.0,0.0,1.0,
3099,40,stim_mmpeanut.jpg,stim_snickers.jpg,1.0,1.185606,613.0,0.0,,,10.0,15.0,0.0,1.0,
3100,41,stim_reeses.jpg,stim_kitkat.jpg,2.0,0.918412,613.0,0.0,,,13.0,7.0,0.0,1.0,
3101,42,stim_babyruth.jpg,stim_skittles.jpg,2.0,1.302504,613.0,0.0,,,2.0,14.0,0.0,1.0,
3102,43,stim_skittles.jpg,stim_crunch.jpg,1.0,1.185603,613.0,0.0,,,14.0,4.0,0.0,1.0,
3103,44,stim_almondjoy.jpg,stim_kitkat.jpg,2.0,1.068721,613.0,0.0,,,1.0,7.0,0.0,1.0,
3104,45,stim_milkyway.jpg,stim_reeses.jpg,1.0,1.001887,613.0,0.0,,,8.0,13.0,0.0,1.0,
3105,46,stim_kitkat.jpg,stim_babyruth.jpg,2.0,1.269083,613.0,0.0,,,7.0,2.0,0.0,1.0,
3106,47,stim_butterfinger.jpg,stim_kitkat.jpg,2.0,1.218983,613.0,0.0,,,3.0,7.0,0.0,1.0,
3107,48,stim_fruitsnacks.jpg,stim_mmchocolate.jpg,2.0,0.968499,613.0,0.0,,,5.0,9.0,0.0,1.0,
3108,49,stim_milkyway.jpg,stim_almondjoy.jpg,1.0,1.235693,613.0,0.0,,,8.0,1.0,0.0,1.0,
3109,50,stim_reeses.jpg,stim_butterfinger.jpg,2.0,0.968504,613.0,0.0,,,13.0,3.0,0.0,1.0,
3110,51,stim_almondjoy.jpg,stim_mmpeanut.jpg,2.0,0.918418,613.0,0.0,,,1.0,10.0,0.0,1.0,
3111,52,stim_sourpatchkids.jpg,stim_reeses.jpg,2.0,1.45278,613.0,0.0,,,16.0,13.0,0.0,1.0,
3112,53,stim_snickers.jpg,stim_whoppers.jpg,1.0,1.068707,613.0,0.0,,,15.0,17.0,0.0,1.0,
3113,54,stim_snickers.jpg,stim_hundredgrand.jpg,1.0,0.851614,613.0,0.0,,,15.0,6.0,0.0,1.0,
3114,55,stim_snickers.jpg,stim_milkyway.jpg,1.0,2.204217,613.0,0.0,,,15.0,8.0,0.0,1.0,
3115,56,stim_mrgoodbar.jpg,stim_crunch.jpg,2.0,1.452831,613.0,0.0,,,11.0,4.0,0.0,1.0,
3116,57,stim_butterfinger.jpg,stim_milkyway.jpg,2.0,1.102081,613.0,0.0,,,3.0,8.0,0.0,1.0,
3117,58,stim_reeses.jpg,stim_mmchocolate.jpg,2.0,0.784806,613.0,0.0,,,13.0,9.0,0.0,1.0,
3118,59,stim_sourpatchkids.jpg,stim_kitkat.jpg,2.0,0.651211,613.0,0.0,,,16.0,7.0,0.0,1.0,
3119,60,stim_payday.jpg,stim_whoppers.jpg,2.0,0.851591,613.0,0.0,,,12.0,17.0,0.0,1.0,
3120,61,stim_kitkat.jpg,stim_mrgoodbar.jpg,1.0,1.26909,613.0,0.0,,,7.0,11.0,0.0,1.0,
3121,62,stim_mmchocolate.jpg,stim_butterfinger.jpg,1.0,0.885011,613.0,0.0,,,9.0,3.0,0.0,1.0,
